No.,Audited, Net Size (m) ,Water Body Abv.,Water Body,Collection Date,Process Date,Sample Time, Depth (m) , Count ,Station,Sample Label,Sample Type,Sample No., Length (mm) ,Gender,Comments
8624,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,363, 14.858 ,M1,
8625,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,364, 8.847 ,J,
8626,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,365, 13.835 ,F1,
8627,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,366, 13.189 ,U,
8628,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,367, 9.278 ,J,
8629,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,368, 14.711 ,F1,
8630,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,369, 8.517 ,J,
8631,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,370, 13.446 ,U,
8632,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,371, 12.510 ,U,
8633,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,372, 11.569 ,U,
8634,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,373, 10.837 ,U,
8635,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,374, 11.792 ,U,
8636,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,375, 15.989 ,F1,
8637,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,376, 14.805 ,F1,
8638,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,377, 12.391 ,U,
8639,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,378, 12.865 ,M1,
8640,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,379, 8.806 ,J,
8641,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,380, 10.540 ,U,
8642,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,381, 10.714 ,U,
8643,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,382, 11.566 ,U,
8644,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,383, 9.052 ,J,
8645,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,384, 12.278 ,U,
8646,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,385, 13.139 ,U,
8647,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,386, 10.932 ,U,
8648,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,387, 13.800 ,U,
8649,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,388, 13.939 ,U,
8650,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,389, 9.459 ,J,
8651,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,390, 11.094 ,U,
8652,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,391, 13.265 ,U,
8653,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,392, 11.189 ,U,
8654,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,393, 12.603 ,U,
8655,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,394, 10.131 ,U,
8656,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,395, 10.011 ,U,
8657,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,396, 9.059 ,J,
8658,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,397, 14.700 ,F1,
8659,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,398, 13.265 ,U,
8660,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,399, 13.352 ,U,
8661,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,400, 8.668 ,J,
8662,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,401, 15.227 ,M1,
8663,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,402, 15.799 ,M1,
8664,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,403, 12.019 ,U,
8665,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,404, 8.555 ,J,
8666,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,405, 8.384 ,J,
8667,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,406, 10.222 ,U,
8668,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,407, 11.774 ,U,
8669,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,408, 10.841 ,U,
8670,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,409, 15.641 ,M1,
8671,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,410, 17.187 ,F1,
8672,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,411, 12.159 ,U,
8673,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,412, 13.812 ,U,
8674,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,413, 13.378 ,U,
8675,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,414, 12.864 ,U,
8676,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,415, 10.006 ,U,
8677,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,416, 15.882 ,F1,
8678,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,417, 9.739 ,J,
8679,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,418, 10.327 ,U,
8680,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,419, 11.952 ,U,
8681,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,420, 15.132 ,M1,
8682,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,421, 14.286 ,U,
8683,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,422, 12.583 ,M1,
8684,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,423, 9.078 ,J,
8685,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,424, 9.355 ,J,
8686,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,425, 9.959 ,J,
8687,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,426, 16.328 ,M1,
8688,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,427, 10.314 ,U,
8689,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,428, 15.134 ,F1,
8690,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,429, 11.521 ,U,
8691,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,430, 12.498 ,U,
8692,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,431, 10.243 ,U,
8693,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,432, 12.980 ,U,
8694,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,433, 9.818 ,J,
8695,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,434, 13.115 ,U,
8696,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,435, 11.340 ,U,
8697,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,436, 8.740 ,J,
8698,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,437, 14.253 ,U,
8699,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,438, 15.040 ,M1,
8700,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,439, 10.642 ,U,
8701,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,440, 12.549 ,U,
8702,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,441, 10.907 ,M1,
8703,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,442, 11.794 ,U,
8704,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,443, 9.027 ,J,
8705,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,444, 11.803 ,U,
8706,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,445, 13.897 ,U,
8707,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,446, 15.038 ,M1,
8708,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,447, 12.306 ,U,
8709,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,448, 9.673 ,J,
8710,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,449, 12.654 ,U,
8711,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,450, 15.618 ,M1,
8712,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,451, 15.548 ,U,
8713,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,452, 10.779 ,U,
8714,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,453, 13.080 ,U,
8715,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,454, 10.084 ,U,
8716,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,455, 12.134 ,U,
8717,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,456, 15.064 ,U,
8718,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,457, 12.893 ,U,
8719,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,458, 8.900 ,J,
8720,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,459, 9.616 ,J,
8721,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,460, 12.498 ,U,
8722,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,461, 11.437 ,U,
8723,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,462, 10.250 ,U,
8724,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,463, 11.428 ,U,
8725,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,464, 11.892 ,U,
8726,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,465, 14.112 ,U,
8727,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,466, 16.698 ,U,
8728,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,467, 15.112 ,U,
8729,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,468, 12.165 ,U,
8730,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,469, 11.949 ,U,
8731,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,470, 12.129 ,M1,
8732,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,471, 15.049 ,U,
8733,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,472, 9.486 ,J,
8734,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,473, 13.837 ,M1,
8735,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,474, 17.451 ,F1,
8736,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,475, 12.765 ,U,
8737,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,476, 13.236 ,M1,
8738,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,477, 9.661 ,J,
8739,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,478, 9.196 ,J,
8740,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,479, 14.961 ,F1,
8741,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,480, 12.212 ,M1,
8742,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,481, 14.137 ,F1,
8743,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,482, 13.751 ,M1,
8744,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,483, 11.036 ,U,
8745,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,484, 9.885 ,J,
8746,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,485, 10.761 ,U,
8747,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,486, 15.066 ,M1,
8748,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,487, 13.311 ,M1,
8749,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,488, 14.913 ,U,
8750,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,489, 9.967 ,J,
8751,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,490, 12.366 ,U,
8752,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,491, 11.966 ,U,
8753,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,492, 8.629 ,J,
8754,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,493, 15.656 ,M1,
8755,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,494, 9.848 ,U,
8756,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,495, 10.600 ,U,
8757,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,496, 10.077 ,U,
8758,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,497, 14.104 ,U,
8759,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,498, 9.389 ,J,
8760,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,499, 15.587 ,M1,
8761,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,500, 11.976 ,M1,
8762,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,501, 11.849 ,U,
8763,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,502, 14.741 ,U,
8764,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,503, 13.440 ,M1,
8765,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,504, 15.349 ,M1,
8766,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,505, 17.375 ,U,
8767,Yes, 1.0 ,DIL,Dillon Reservoir,"September 20, 2014","October 5, 2014",22:21, 15.0 , 506 ,DIL-3,DIL_MYS_092014-016,PF,506, 11.431 ,M1,
8768,Yes, 0.5 ,DIL,Dillon Reservoir,"September 20, 2014","September 22, 2014",22:45, 35.4 , 15 ,DIL-2,DIL_MYS_092014-017,PF,1, 12.915 ,F1,
8769,Yes, 0.5 ,DIL,Dillon Reservoir,"September 20, 2014","September 22, 2014",22:45, 35.4 , 15 ,DIL-2,DIL_MYS_092014-017,PF,2, 10.098 ,U,
8770,Yes, 0.5 ,DIL,Dillon Reservoir,"September 20, 2014","September 22, 2014",22:45, 35.4 , 15 ,DIL-2,DIL_MYS_092014-017,PF,3, 15.421 ,M1,
